host_id,edge_id,source_ip_risk,destination_ip_risk,vulnerability_score,privilege_level,connection_type,anomaly_score,failed_login_attempts,suspicious_process,lateral_movement
59,148,0.992770987,0.688487791,3,low,ssh,0.397854676,3,0,1
82,281,0.783583895,0.830837251,6,high,ssh,0.365051269,19,0,1
116,326,0.921987476,0.40881389,9,medium,rdp,0.283468321,17,0,1
167,319,0.195054722,0.692781506,5,low,api,0.085696663,9,0,0
146,164,0.960568536,0.200016261,3,low,rdp,0.268204686,0,0,0
187,386,0.142654351,0.973280152,3,low,smb,0.321201349,9,1,0
103,406,0.509081829,0.349997523,7,low,smb,0.547684006,8,0,0
17,224,0.829695684,0.845866906,6,low,ssh,0.773788509,12,0,1
14,272,0.349803355,0.945366373,3,low,smb,0.395702145,14,0,0
159,146,0.424828533,0.864713963,5,medium,api,0.944756906,17,0,1
152,453,0.12818511,0.067067652,5,medium,rdp,0.827349963,12,0,0
108,438,0.12292188,0.650307157,0,low,api,0.984801848,4,0,0
188,356,0.619568225,0.120090707,1,low,ssh,0.876203041,1,0,0
45,30,0.675532369,0.005663001,3,medium,smb,0.616725949,6,0,0
98,45,0.777332514,0.051783444,5,low,smb,0.598479288,8,1,0
131,275,0.556682053,0.916149196,5,low,rdp,0.129526127,18,1,1
37,471,0.645759292,0.908463514,0,medium,api,0.722399249,13,1,1
171,34,0.013517272,0.225824388,7,medium,api,0.600206858,16,0,0
168,141,0.162170727,0.547061215,1,low,rdp,0.506932103,19,0,0
183,427,0.984914766,0.955028262,4,medium,smb,0.693286873,19,0,1
108,318,0.075993506,0.49670613,3,medium,ssh,0.444047843,10,0,0
39,374,0.678788222,0.39357782,4,high,ssh,0.523859662,4,0,0
15,221,0.176082633,0.483248694,4,low,rdp,0.398352305,11,0,0
120,356,0.716718586,0.790215762,9,medium,rdp,0.717370893,8,0,1
4,22,0.705990403,0.477277633,7,low,rdp,0.876610971,16,0,1
93,180,0.23419906,0.783277681,9,medium,api,0.840844939,7,0,0
153,436,0.269634399,0.431697446,6,medium,smb,0.786025272,7,0,0
141,367,0.654770714,0.252005671,8,low,smb,0.013787705,11,1,0
161,420,0.390086039,0.32647273,0,medium,rdp,0.911880464,18,1,0
16,329,0.19454797,0.077823465,5,low,ssh,0.274875721,9,0,0
170,231,0.731679599,0.497381144,5,low,api,0.887973943,1,1,1
108,499,0.154147524,0.148110925,1,low,rdp,0.196968103,7,0,0
126,403,0.855643664,0.811547006,7,medium,api,0.439645751,13,0,1
194,38,0.514669524,0.420590574,5,low,rdp,0.749398794,18,1,1
55,70,0.105700604,0.765002324,9,medium,api,0.640278945,3,0,0
170,116,0.694072334,0.954460428,8,medium,ssh,0.415921938,8,1,1
34,239,0.51916304,0.84947795,9,medium,ssh,0.678623857,12,0,1
158,335,0.298057572,0.95146368,4,low,ssh,0.54894951,8,0,0
13,441,0.42253938,0.567936527,6,medium,ssh,0.275736307,12,0,0
141,148,0.298337744,0.165324434,5,low,smb,0.646329445,15,0,0
18,9,0.263025836,0.935395954,4,medium,smb,0.204247086,0,0,0
160,288,0.163608421,0.868504391,5,medium,api,0.693988284,7,0,0
96,388,0.362767133,0.864412991,3,low,rdp,0.003110878,8,0,0
123,50,0.250987206,0.693274427,2,medium,smb,0.548772514,12,0,0
39,338,0.683434487,0.624916262,0,low,rdp,0.401067628,16,0,0
46,5,0.683876741,0.014723892,0,low,api,0.303103774,8,0,0
29,404,0.501840243,0.748054069,5,low,rdp,0.515707967,6,0,0
190,343,0.777944527,0.091535117,8,high,ssh,0.645311633,19,0,0
62,126,0.841339719,0.259750936,7,high,ssh,0.965312266,9,0,0
185,75,0.579766457,0.551490295,1,medium,smb,0.83306449,4,0,0
16,165,0.618935163,0.451732585,8,high,api,0.717149883,16,0,1
184,278,0.28288591,0.01577439,7,low,smb,0.478966912,1,1,0
121,442,0.894869201,0.823985058,8,high,smb,0.39214412,8,0,1
10,324,0.024206044,0.878800958,3,low,smb,0.032529655,1,0,0
158,477,0.348602469,0.681872943,8,medium,api,0.359096903,9,0,0
153,300,0.721800422,0.541067859,1,medium,ssh,0.848377139,11,0,0
103,290,0.08008951,0.960737839,0,low,ssh,0.384024582,1,0,0
84,77,0.183169527,0.119956208,8,low,smb,0.461584999,14,0,0
133,298,0.589285728,0.737910054,9,low,rdp,0.271834424,2,0,0
65,137,0.559993671,0.128360613,7,high,ssh,0.274132759,1,0,0
177,106,0.738928296,0.381844799,6,low,ssh,0.061871761,6,0,0
3,95,0.812612639,0.585484509,7,low,api,0.613803926,8,0,1
173,135,0.128579579,0.737087691,0,medium,ssh,0.448069403,10,0,0
142,68,0.01838099,0.0037161,8,low,ssh,0.605960807,15,0,0
120,147,0.68963852,0.260597886,9,low,smb,0.5468869,6,0,0
158,490,0.301391796,0.538200391,8,medium,smb,0.798844587,12,1,1
68,478,0.625983914,0.532873679,8,low,api,0.751011912,2,0,0
146,159,0.150544588,0.637626435,5,medium,api,0.771453853,10,1,0
190,384,0.469040047,0.303853581,3,low,rdp,0.499239007,2,0,0
37,163,0.504424746,0.540529251,1,low,ssh,0.353881351,14,0,0
153,441,0.585077816,0.189786777,3,medium,smb,0.933436591,7,0,0
176,341,0.513170016,0.186872214,6,low,smb,0.054269774,6,0,0
193,189,0.49569077,0.576563963,0,high,ssh,0.152621308,4,0,0
181,415,0.332734154,0.685472585,8,high,api,0.419599092,5,0,0
73,339,0.071180236,0.120399967,2,low,smb,0.613957653,18,0,0
143,95,0.089520197,0.122789902,3,low,api,0.008200375,2,0,0
49,181,0.433778274,0.565302691,4,low,smb,0.719322819,10,1,1
121,288,0.355793128,0.270095752,2,low,smb,0.558726543,5,0,0
88,322,0.516134805,0.392399102,3,low,rdp,0.484702759,13,0,0
196,187,0.304838169,0.400748448,4,medium,smb,0.423495039,16,0,0
140,372,0.687910091,0.178552859,0,low,ssh,0.519487032,2,0,0
187,138,0.863954822,0.001314633,8,low,ssh,0.161785734,3,1,0
37,130,0.298863189,0.85315181,9,low,ssh,0.108711739,8,0,0
61,194,0.192984008,0.715001969,9,low,api,0.289637479,12,0,0
171,316,0.116180574,0.690538558,3,medium,smb,0.709504792,5,0,0
124,472,0.616254041,0.546505138,8,low,api,0.588287884,9,0,0
198,273,0.443855991,0.700969655,3,low,rdp,0.480123018,19,1,1
39,352,0.188015717,0.935688378,0,low,smb,0.571520966,19,0,0
184,144,0.653136733,0.665673736,4,high,ssh,0.559258013,12,0,1
63,16,0.148483183,0.265091402,8,low,rdp,0.307041925,13,0,0
46,302,0.554300706,0.570560052,2,high,rdp,0.097455947,11,0,0
88,423,0.527148382,0.442324403,4,low,smb,0.896782369,12,0,0
11,245,0.734227801,0.556419131,2,high,ssh,0.599911263,9,0,0
62,415,0.05510964,0.517610477,2,medium,api,0.697748,6,0,0
77,107,0.887872932,0.858775285,0,low,smb,0.463997224,4,0,1
153,88,0.702991726,0.651800103,1,medium,ssh,0.75648058,11,1,1
199,129,0.216125998,0.188758478,1,medium,rdp,0.584497264,1,0,0
52,395,0.183405349,0.063016779,8,low,smb,0.053801122,7,0,0
4,375,0.431660214,0.424363789,6,low,rdp,0.890097035,7,0,0
59,341,0.81756533,0.015610622,7,medium,ssh,0.305536147,18,0,0
72,4,0.842949993,0.318297386,1,medium,api,0.137890777,4,0,0
148,327,0.520456092,0.368021469,8,medium,api,0.088041008,7,0,0
93,410,0.860810863,0.375588874,2,medium,rdp,0.720440314,9,0,0
63,367,0.005443709,0.979350024,9,medium,rdp,0.703968367,12,1,1
54,306,0.035174632,0.303900877,1,medium,rdp,0.700162125,8,0,0
117,396,0.911821594,0.265227495,0,medium,smb,0.915752773,6,0,0
110,95,0.77533193,0.129380931,8,low,ssh,0.348943022,19,0,0
74,209,0.450706058,0.511008836,7,high,rdp,0.561133056,19,1,1
107,225,0.753610131,0.153674306,3,low,rdp,0.619495583,18,0,0
57,459,0.955639462,0.616294713,6,low,rdp,0.979481829,10,0,1
169,348,0.772089524,0.155159779,2,medium,api,0.312346144,7,0,0
3,480,0.842371334,0.576673318,2,low,rdp,0.9563312,15,0,1
120,321,0.760606581,0.826269239,3,low,ssh,0.148734333,9,1,1
6,47,0.168211092,0.042524634,1,low,api,0.764001456,5,0,0
5,476,0.83357411,0.419746975,9,medium,ssh,0.6328859,9,0,1
5,181,0.19510882,0.461048967,3,high,api,0.816896037,9,0,0
54,106,0.892611328,0.791072143,9,medium,api,0.028685574,18,0,1
47,199,0.458649898,0.467915632,2,low,smb,0.078131043,3,0,0
177,386,0.676976752,0.567535786,7,low,api,0.06969578,18,0,0
9,106,0.497240848,0.791204254,1,low,api,0.592959455,2,0,0
99,280,0.093990929,0.559758493,8,low,ssh,0.602936068,16,1,0
20,260,0.290722308,0.358299414,2,low,ssh,0.906104889,13,0,0
122,108,0.983731854,0.085842278,3,low,rdp,0.467603515,9,0,0
61,19,0.960714752,0.72991563,9,low,smb,0.068049055,5,1,1
123,410,0.320486898,0.87113815,9,low,api,0.209529402,15,0,0
163,459,0.996296804,0.970064537,2,medium,smb,0.008073095,8,0,1
178,296,0.845551195,0.926599881,2,high,rdp,0.776714525,11,0,1
82,306,0.610959499,0.797417909,7,high,smb,0.815599437,11,0,1
62,171,0.04012462,0.643471932,7,medium,api,0.997940416,13,0,0
145,331,0.90144683,0.781460146,5,low,ssh,0.412194449,1,1,1
3,493,0.557429279,0.432083713,3,medium,smb,0.019298375,9,0,0
160,195,0.868476151,0.594776215,0,low,api,0.234729881,3,0,0
13,12,0.83442912,0.348699809,3,medium,rdp,0.587768868,5,1,1
120,195,0.833006215,0.326709215,7,medium,api,0.961942967,12,0,1
125,490,0.698173861,0.756691773,5,medium,smb,0.103578551,13,0,1
89,283,0.291415139,0.453932782,1,high,api,0.12157302,3,1,0
73,369,0.336160258,0.212161263,2,medium,api,0.701758985,9,0,0
68,182,0.308469213,0.201938162,6,medium,smb,0.667207055,9,0,0
142,450,0.020046,0.859172362,3,low,smb,0.250506355,4,0,0
101,305,0.582568909,0.677760494,3,high,rdp,0.813144791,3,0,0
98,144,0.69883367,0.546046073,4,low,api,0.128778755,11,0,0
11,386,0.853865994,0.400938736,7,high,ssh,0.925741845,13,0,1
105,316,0.140165433,0.430817391,6,low,smb,0.20103193,6,1,0
184,182,0.544183149,0.057435194,8,low,api,0.081352373,1,0,0
67,30,0.008008141,0.454910145,4,medium,ssh,0.339522086,13,0,0
123,84,0.095093648,0.795454911,0,low,ssh,0.187841289,9,0,0
29,166,0.054211744,0.38798648,3,medium,api,0.526941225,15,0,0
137,284,0.725478034,0.383581253,5,low,api,0.686846537,2,0,0
195,281,0.081059564,0.015716583,5,high,api,0.490921578,7,0,0
153,96,0.716452982,0.457835263,8,medium,ssh,0.660607332,16,0,1
76,381,0.249624704,0.025337653,9,medium,api,0.364920514,3,1,0
170,266,0.877712961,0.570349428,4,low,smb,0.027922597,18,0,1
9,444,0.813149988,0.506783382,4,low,ssh,0.974064124,14,0,1
40,298,0.957830217,0.840008499,5,medium,smb,0.819413505,19,0,1
25,296,0.883762015,0.581780611,5,low,smb,0.073418824,9,0,0
5,225,0.933329419,0.323427355,2,low,api,0.449176396,9,1,1
139,333,0.858742397,0.516231009,5,medium,smb,0.63501907,11,0,1
187,361,0.693381901,0.699706356,7,low,api,0.190594271,8,0,0
124,374,0.170259152,0.093963795,5,low,ssh,0.577988611,14,0,0
38,42,0.271707519,0.621074088,4,low,smb,0.533648618,17,0,0
72,303,0.212726966,0.916626282,2,low,api,0.208265189,19,0,0
133,421,0.603585788,0.299130296,0,high,rdp,0.141210309,0,0,0
176,246,0.503619938,0.626625095,4,low,api,0.75896229,2,0,0
90,208,0.867079997,0.82132945,5,high,rdp,0.322586446,7,0,1
146,237,0.952672866,0.511806397,5,low,api,0.244040534,6,0,0
198,22,0.40485989,0.717979534,5,low,rdp,0.737878353,14,0,0
37,185,0.506350553,0.311010338,2,medium,smb,0.736068692,7,0,0
60,468,0.971516357,0.306058453,3,low,rdp,0.276401656,14,0,0
176,242,0.276238942,0.667584022,2,medium,smb,0.872568461,4,0,0
28,363,0.792390775,0.705408874,1,high,smb,0.688250165,11,1,1
197,283,0.225239902,0.9370097,7,low,api,0.345764218,11,0,0
81,41,0.681460115,0.224838575,6,medium,smb,0.42748965,8,0,0
114,336,0.253615628,0.468217596,7,low,ssh,0.726709686,8,0,0
40,162,0.883733389,0.250513473,5,low,rdp,0.211583833,14,0,0
45,160,0.561477944,0.080092161,6,low,api,0.468760792,14,1,0
62,474,0.185933641,0.403230528,0,high,smb,0.653558342,19,1,0
93,89,0.224369176,0.374080747,9,low,rdp,0.539498548,11,0,0
115,322,0.493849196,0.27043412,4,high,rdp,0.608328346,4,1,0
186,12,0.961602026,0.296994891,3,low,ssh,0.546212499,0,0,0
67,424,0.769642164,0.360411806,9,low,rdp,0.199227444,18,0,0
56,73,0.488309643,0.988837633,2,low,api,0.410205345,10,0,1
40,76,0.337719145,0.782957766,1,medium,api,0.531985495,17,1,1
98,346,0.549268493,0.071401201,8,medium,smb,0.780062742,5,0,0
40,201,0.748360833,0.872413176,7,low,smb,0.653904237,16,0,1
91,10,0.783928588,0.633303326,9,high,api,0.426590945,13,0,1
33,352,0.324608798,0.89059376,1,low,rdp,0.974399832,11,0,0
6,226,0.721159268,0.341709687,5,high,rdp,0.107795522,4,1,0
147,176,0.65778878,0.464518865,2,medium,ssh,0.206804869,6,0,0
80,276,0.959112292,0.896227057,2,medium,smb,0.34131261,15,0,1
168,39,0.931090291,0.272573136,4,medium,rdp,0.228572077,8,0,0
92,60,0.789379326,0.915500876,6,low,rdp,0.625441997,14,0,1
97,66,0.723394689,0.828499712,6,medium,smb,0.039550729,3,0,0
59,321,0.27404159,0.980557941,9,medium,api,0.177436784,19,0,1
59,435,0.845965256,0.324257587,0,low,rdp,0.293347238,6,0,0
48,124,0.427505704,0.23575318,6,medium,ssh,0.683345775,13,0,0
169,164,0.272240543,0.330866897,6,low,rdp,0.875864883,3,0,0
13,408,0.384160758,0.954649796,5,low,rdp,0.798491771,3,0,0
107,411,0.83593549,0.333073296,5,low,ssh,0.182080933,13,0,0
45,386,0.148633216,0.56521182,1,low,api,0.565405758,6,0,0
89,159,0.456158741,0.403679283,2,low,ssh,0.030022645,14,0,0
181,57,0.492357595,0.396220144,2,high,ssh,0.310536775,11,0,0
170,78,0.036629698,0.19337861,2,low,smb,0.805983795,13,0,0
100,194,0.19574603,0.537079541,1,medium,rdp,0.456665714,12,0,0
191,285,0.826742429,0.849404255,8,low,api,0.149941322,18,0,1
155,15,0.830767389,0.049485014,5,low,rdp,0.438553381,11,0,0
166,12,0.292415084,0.889226594,1,low,api,0.198032925,15,0,0
188,101,0.874897235,0.665472965,2,low,ssh,0.393191458,15,0,1
7,156,0.771782939,0.616738081,9,medium,smb,0.487833473,0,1,1
133,340,0.417907484,0.625900233,5,medium,ssh,0.349558113,14,0,0
45,125,0.748406344,0.296269836,3,low,rdp,0.93696895,4,1,1
58,359,0.961334631,0.415144504,6,low,smb,0.562530298,5,0,1
31,280,0.458969718,0.799290006,5,high,smb,0.842892674,16,0,1
23,405,0.238427179,0.306381037,5,low,rdp,0.760728547,10,0,0
170,394,0.9418165,0.47002021,2,low,api,0.661166309,3,0,0
138,110,0.603744289,0.019632271,7,medium,smb,0.496888748,17,1,0
160,334,0.105265162,0.733558353,8,low,api,0.002173784,19,0,0
107,357,0.572682816,0.417702177,5,high,api,0.613467601,13,0,0
181,146,0.500580889,0.525358768,1,medium,api,0.355957453,8,1,0
158,216,0.855588894,0.114689318,0,low,smb,0.117762167,2,0,0
39,398,0.53069519,0.991714229,2,low,ssh,0.444626264,2,0,0
159,162,0.255232434,0.302467827,2,medium,smb,0.735553322,10,0,0
82,128,0.675644064,0.634989662,7,low,ssh,0.961677795,19,0,1
100,314,0.542575453,0.581236345,4,high,smb,0.374104891,4,0,0
2,332,0.233044628,0.785092204,0,medium,ssh,0.542723299,3,0,0
77,150,0.573627858,0.293836956,3,low,ssh,0.851244383,11,0,0
12,454,0.821535578,0.755927345,6,medium,smb,0.33399942,11,0,1
39,36,0.028570918,0.382501731,4,low,api,0.142257245,3,0,0
194,173,0.630851039,0.411160966,9,low,api,0.281881831,2,0,0
13,420,0.349585196,0.672712526,5,medium,ssh,0.89912283,1,0,0
46,22,0.292671446,0.784285772,9,medium,rdp,0.159393108,3,0,0
155,206,0.39258775,0.666866636,3,medium,rdp,0.329221061,3,0,0
113,127,0.342022664,0.899879521,1,low,smb,0.464640311,6,0,0
17,336,0.832239107,0.28515903,8,medium,smb,0.847113223,1,0,0
104,445,0.274797811,0.900616732,1,low,smb,0.937713284,10,0,0
98,356,0.733153023,0.130863526,1,medium,rdp,0.42581031,4,0,0
188,440,0.09405982,0.659530319,1,medium,api,0.931954048,12,0,0
192,217,0.951396372,0.547630651,0,medium,smb,0.161459095,3,0,0
88,96,0.622316637,0.49463594,2,high,smb,0.156852292,8,0,0
109,417,0.706718577,0.310912029,5,high,api,0.94925082,6,0,0
163,429,0.298039332,0.503732745,6,high,ssh,0.509680134,12,0,0
70,164,0.412096569,0.161773356,0,high,smb,0.185907835,9,0,0
158,148,0.223778386,0.369320944,4,medium,rdp,0.487990371,6,0,0
199,18,0.932536086,0.098680917,4,high,rdp,0.783211155,17,0,0
74,294,0.488104447,0.5718466,0,high,smb,0.826920366,17,0,0
63,195,0.630448116,0.095767886,3,medium,rdp,0.863969257,1,0,0
156,151,0.734272031,0.160344644,9,low,api,0.569570903,0,0,0
60,480,0.371106091,0.085466801,0,low,ssh,0.866946014,12,0,0
79,365,0.720101655,0.38131064,0,medium,ssh,0.510030209,1,0,0
37,123,0.67599249,0.841958454,6,low,smb,0.607059902,3,0,1
22,400,0.705659334,0.906896392,6,medium,smb,0.758719802,8,0,1
196,187,0.4892299,0.071889455,2,low,ssh,0.425435293,7,0,0
148,453,0.382937382,0.634550141,6,low,ssh,0.073581487,17,0,0
96,452,0.222082188,0.684385425,2,medium,smb,0.350166357,15,0,0
68,149,0.824626353,0.533769942,1,high,rdp,0.623944217,3,0,0
192,104,0.608350047,0.666984861,9,low,smb,0.19233237,3,0,0
17,243,0.444352196,0.233690715,3,high,api,0.148385363,17,0,0
12,462,0.943995907,0.489644212,9,medium,smb,0.293080545,1,0,1
150,231,0.047838813,0.390875849,2,low,smb,0.032111462,10,0,0
145,479,0.850171945,0.089707951,6,low,smb,0.743422898,19,0,0
138,206,0.997582593,0.62555644,0,low,smb,0.258715602,3,1,1
118,198,0.886942111,0.495215193,5,low,smb,0.124238397,13,0,0
193,396,0.810436586,0.275174027,1,low,smb,0.699129416,16,0,0
22,400,0.374305993,0.47368526,7,low,rdp,0.842928013,7,0,0
120,337,0.231314182,0.775298018,4,low,smb,0.019875596,0,0,0
50,493,0.73485052,0.801657763,2,medium,ssh,0.233599771,18,0,1
14,87,0.304575366,0.649526129,9,medium,smb,0.945232325,18,1,1
192,142,0.176039682,0.467747833,6,medium,rdp,0.385254136,6,0,0
175,317,0.786525887,0.575749639,1,low,api,0.938592063,0,0,0
29,199,0.312543652,0.385015371,4,medium,ssh,0.274212538,0,1,0
164,46,0.914441729,0.126556343,7,high,smb,0.218067636,9,1,0
180,288,0.840632645,0.385620597,0,low,smb,0.214108412,12,1,0
125,15,0.84764033,0.530332756,0,high,ssh,0.08522866,4,0,0
7,44,0.771569726,0.598834015,2,medium,smb,0.896432289,11,0,1
29,401,0.880881424,0.935800976,2,medium,rdp,0.979835023,2,1,1
139,169,0.805746892,0.777333445,6,medium,smb,0.954508807,18,1,1
33,310,0.602511364,0.151992561,5,low,api,0.85202814,3,0,0
134,495,0.295822719,0.174182207,6,low,rdp,0.846887908,14,0,0
111,44,0.888209193,0.100494759,3,low,smb,0.661085467,12,0,0
79,98,0.840603623,0.738181727,1,low,api,0.826213712,10,0,1
160,261,0.472879322,0.706122278,1,low,ssh,0.208342364,1,0,0
179,109,0.039078686,0.986362902,9,high,rdp,0.38791263,8,0,0
58,283,0.638543727,0.522023418,0,low,smb,0.640836293,11,0,0
26,372,0.050596854,0.826414929,8,high,smb,0.874771333,3,0,0
174,343,0.926279962,0.576439859,6,medium,ssh,0.660469462,18,0,1
29,104,0.961631257,0.874086713,9,low,ssh,0.839021958,9,0,1
4,256,0.189490146,0.721021039,2,low,rdp,0.473949516,10,1,0
99,379,0.676389378,0.642884015,1,low,rdp,0.717303738,6,0,0
141,206,0.092269005,0.565122671,2,high,rdp,0.979980806,12,0,0
39,335,0.729516929,0.722970524,6,medium,smb,0.153488557,8,0,1
15,43,0.347287666,0.419653843,4,low,smb,0.926920692,11,0,0
119,353,0.681050112,0.096576581,2,high,rdp,0.522363948,1,1,0
29,245,0.372876509,0.039986129,8,medium,smb,0.643218031,0,0,0
157,287,0.14556751,0.479023732,1,low,ssh,0.877869007,6,0,0
75,355,0.406109981,0.599291582,6,medium,api,0.409654173,0,0,0
116,273,0.112673527,0.078849031,9,medium,smb,0.418692575,15,0,0
32,476,0.576883275,0.286903549,5,low,rdp,0.527181836,3,1,0
130,83,0.040951532,0.322032206,5,medium,smb,0.019102084,7,0,0
175,110,0.52731968,0.562795535,6,low,ssh,0.496666181,16,0,0
84,438,0.886368647,0.278482456,5,low,rdp,0.291087265,18,0,0
22,190,0.83787327,0.0956486,1,low,api,0.927954182,3,1,0
27,471,0.8827817,0.164856741,4,high,rdp,0.087735299,3,0,0
195,288,0.922048802,0.173947802,2,medium,rdp,0.459320462,7,0,0
81,424,0.104527888,0.842694944,8,low,rdp,0.94746817,9,0,0
126,397,0.128747203,0.284319687,7,low,smb,0.90103525,15,1,0
184,251,0.557006806,0.714691734,9,low,api,0.701348442,18,0,1
92,212,0.893972668,0.567838746,1,medium,ssh,0.589361052,0,0,0
21,291,0.974349457,0.977038754,0,low,smb,0.280730937,4,0,1
47,133,0.046261917,0.272822669,3,medium,api,0.366957113,1,0,0
101,201,0.355774084,0.158373021,3,high,api,0.090134865,15,0,0
187,285,0.212894255,0.052037838,9,medium,smb,0.786108298,12,0,0
84,326,0.755965849,0.240959662,1,low,rdp,0.323869768,5,0,0
6,409,0.640193869,0.684070886,6,low,api,0.667781899,3,0,0
147,95,0.119888031,0.085258225,2,low,ssh,0.357594777,6,0,0
185,278,0.483522067,0.244701845,6,medium,smb,0.464330441,1,0,0
197,450,0.685440522,0.855308368,6,medium,api,0.555002472,9,0,1
131,429,0.779005394,0.582952949,0,medium,ssh,0.801852408,13,0,1
1,325,0.02005271,0.06952154,5,low,ssh,0.211156378,7,0,0
58,219,0.890469574,0.047683144,3,high,ssh,0.398765387,2,0,0
124,89,0.569281383,0.061122875,7,low,ssh,0.130081572,2,0,0
166,72,0.811909115,0.94187505,7,low,smb,0.075760505,1,0,1
15,247,0.80793803,0.849871429,2,medium,ssh,0.604674356,16,0,1
162,129,0.18985266,0.844940042,3,low,smb,0.189091044,18,1,0
189,212,0.11017212,0.924216762,0,medium,ssh,0.059799342,9,0,0
163,428,0.721287269,0.50525539,9,medium,ssh,0.897097931,11,0,1
64,343,0.156426919,0.247344671,1,medium,smb,0.53431442,10,0,0
25,96,0.849937491,0.401348004,6,low,rdp,0.134628207,8,0,0
24,75,0.726189484,0.718864073,6,low,api,0.053426127,12,0,1
12,423,0.841825364,0.876032872,8,low,api,0.119860053,5,0,1
18,495,0.29901268,0.435090927,9,low,smb,0.47133724,13,0,0
15,54,0.31659806,0.535380955,8,high,ssh,0.668465255,10,0,0
27,344,0.671221556,0.931782993,8,medium,smb,0.641280075,4,0,1
72,459,0.031445955,0.107498637,5,low,ssh,0.144423086,1,0,0
60,413,0.726496746,0.862299217,7,high,smb,0.633488952,6,0,1
174,54,0.835783071,0.159307482,8,medium,api,0.404865624,16,0,0
145,218,0.415163587,0.48386135,6,low,smb,0.464743784,5,0,0
93,16,0.76487883,0.218423129,3,low,api,0.801430406,13,0,0
53,99,0.174610917,0.602947631,3,low,api,0.332499373,3,0,0
8,20,0.322260394,0.558573422,5,high,api,0.146999047,2,0,0
79,46,0.974304963,0.380007364,3,low,smb,0.873453134,10,0,1
27,451,0.986328174,0.863303515,6,high,rdp,0.212130576,0,0,1
174,193,0.512605053,0.65981332,7,low,smb,0.294029871,13,1,1
